stfips,county_name,state,fips,cat_rucc,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_ccl4,a_cs_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_cn_ln,a_dbp_ln,a_diesel_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_eox_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_pb_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_stryene_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_o3_mean_ln,a_co_mean_ln,countyname,state_name
34005,Burlington County,NJ,34005,1,-3.759383,-7.74474,-11.83174,-5.840014,-15.47245,-13.84813,-9.53809,-7.587011,-7.319846,-2.38187,-9.631592,-5.849402,-9.190457,-18.48789,-8.163117,-10.00771,-8.33868,-0.2152283,-13.75479,-9.291605,-5.967125,0.4978304,-7.964475,-6.455962,-3.578698,-2.034203,-11.00935,-7.047284,-5.037441,-3.432304,-2.688145,-9.236309,0.1210628,-5.669878,-10.94579,-13.0775,-9.769142,-6.445814,-5.064654,-4.745313,-4.061715,-1.617566,-5.040099,-9.363027,-3.326088,-15.59779,-14.66335,-14.88657,-1.432428,-13.14354,-2.300141,-8.41106,-5.758821,-6.196352,-7.01686,-1.328887,-1.080829,-5.054915,0.2836371,-12.88983,0.3337217,-12.01573,-8.724882,-14.1942,-4.495831,-18.02051,-15.17049,-11.95658,-8.554163,-4.183753,-7.594603,-8.856464,-8.611433,-3.532254,-2.115993,0.9930875,-2.046049,-7.430004,-4.083363,-3.654458,-8.290776,15.53074,10.26193,5.447744,6.262863,8.547685,5.645852,Burlington County,New Jer
34007,Camden County,NJ,34007,1,-3.663933,-4.147018,-11.9154,-5.456812,-15.1244,-13.58947,-9.278795,-5.939717,-7.834242,-2.321712,-9.866659,-6.020833,-7.578994,-18.48789,-7.02358,-9.806635,-8.179923,-0.2129815,-13.40674,-9.00652,-5.844308,0.4987256,-5.2663,-5.604405,-3.310102,-2.062654,-10.90765,-5.849034,-4.992532,-3.292839,-2.397333,-9.159417,0.4371483,-5.367925,-10.65651,-12.81231,-10.32578,-8.700176,-4.561218,-4.591493,-3.938711,-1.470149,-4.866453,-10.98095,-3.586199,-14.4435,-14.53713,-14.76018,-1.152738,-13.35447,-2.184354,-7.021097,-5.628095,-5.483794,-6.976488,-1.148925,-0.7045665,-6.128815,0.2994753,-12.57465,0.5419582,-10.58987,-8.579562,-14.28435,-4.366078,-17.26028,-16.25867,-11.96173,-8.53912,-4.218649,-7.2781,-8.719821,-8.376591,-3.057005,-1.166553,1.34827,-1.984909,-6.808009,-6.777445,-3.658296,-8.174112,18.73146,10.89844,5.330657,6.699455,8.411326,5.741362,Camden County,New Jer
34009,Cape May County,NJ,34009,1,-4.056116,-5.106555,-12.19296,-7.328559,-16.796,-14.73034,-9.898007,-9.900493,-9.862903,-3.700933,-13.69827,-6.370869,-14.09754,-18.50211,-12.31341,-10.56419,-9.399786,-0.2168121,-15.07834,-9.975916,-7.439717,0.4886859,-12.54772,-10.50685,-4.396024,-2.572154,-12.62006,-8.043146,-6.337836,-7.62772,-3.782073,-10.39892,-0.8861507,-6.671716,-11.97195,-14.4606,-14.31749,-14.25512,-6.3931,-5.176594,-4.331089,-3.364161,-5.497362,-10.5071,-5.274534,-15.82208,-16.13773,-16.36093,-2.272249,-14.93454,-3.614583,-8.950726,-5.906849,-7.310311,-7.170362,-2.934514,-2.922228,-8.870867,0.2486279,-14.22861,-0.2926612,-13.94866,-10.10503,-15.59982,-5.13474,-20.74017,-17.59654,-12.31847,-8.489101,-4.539403,-9.179621,-9.236206,-10.13272,-4.499645,-2.406019,0.3909397,-2.571118,-8.563517,-9.389752,-4.429034,-9.743277,10.1796,9.664805,4.679925,5.199967,7.959713,4.844541,Cape May County,New Jer
34011,Cumberland County,NJ,34011,1,-3.960762,-4.393324,-12.13608,-6.90949,-16.37856,-14.19182,-10.29712,-8.692619,-10.16657,-3.349927,-10.34088,-6.192892,-11.23794,-18.49802,-8.262745,-10.13595,-9.488845,-0.21672,-14.661,-9.589328,-6.704757,0.4911676,-6.047967,-7.275223,-3.874651,-2.494927,-11.81542,-7.65454,-6.003356,-6.669046,-3.314946,-10.33507,-0.6089325,-6.125127,-11.48754,-13.92527,-10.94126,-11.21406,-5.705276,-5.021214,-4.234796,-2.767917,-5.231197,-9.669703,-4.612607,-14.85907,-15.40394,-15.62707,-2.186874,-14.41265,-3.27762,-7.881256,-5.822137,-6.854747,-7.099919,-2.28845,-1.614724,-6.290082,0.2571278,-13.77563,-0.4310202,-10.73083,-9.389427,-14.93147,-5.18562,-16.49636,-15.64979,-10.89859,-8.463376,-4.461627,-8.25605,-8.901536,-9.064695,-2.519675,-2.195417,0.4795158,-2.407827,-7.830094,-6.719876,-3.971137,-8.999238,11.44289,10.16893,5.149669,5.905055,8.297974,5.14693,Cumberland County,New Jer
34013,Essex County,NJ,34013,1,-3.488167,-11.11026,-11.0582,-5.085445,-16.20264,-12.54131,-8.76677,-5.887191,-9.312887,-1.784281,-10.74546,-5.555318,-8.221953,-18.01941,-9.88822,-9.420648,-8.385018,-0.2113993,-12.9785,-8.863695,-4.885941,0.4988573,-8.093278,-7.377591,-2.228699,-1.633582,-9.777226,-7.031933,-4.093909,-5.751229,-1.844179,-8.568686,0.4761748,-4.29498,-9.842678,-12.69377,-8.143787,-9.610094,-4.306882,-4.372343,-3.878858,-1.154002,-4.470784,-9.105494,-2.864247,-16.67274,-10.84852,-13.80755,-0.2435446,-9.465308,-1.840624,-7.358147,-5.29568,-6.315434,-6.991566,-0.4064054,-0.4227167,-6.350787,0.3494205,-13.30874,0.7247791,-10.88536,-7.58396,-13.18358,-4.438743,-17.31497,-18.02131,-8.932408,-8.559125,-4.24956,-6.596509,-8.775769,-7.932287,-2.813615,-1.026258,1.685466,-1.883142,-6.433833,-6.408587,-3.411815,-7.192114,22.64953,11.60057,5.523366,7.095496,8.843308,5.881939,Essex County,New Jer
34015,Gloucester County,NJ,34015,1,-3.881318,-3.222841,-11.98839,-6.223324,-15.18703,-14.04492,-9.929796,-5.968009,-8.836703,-2.622643,-9.567785,-6.045699,-8.723018,-18.48789,-6.61148,-10.02522,-8.470334,-0.2158398,-13.46938,-9.137376,-6.031811,0.4978782,-4.804692,-4.990711,-3.807297,-2.277301,-10.97018,-7.380613,-4.969952,-3.372085,-2.895245,-9.875883,-0.0789813,-6.02407,-11.168,-12.91452,-10.19005,-9.351068,-4.4589,-4.907681,-4.086477,-2.063946,-4.865861,-9.734763,-4.108047,-13.75408,-14.7287,-14.95178,-1.517613,-13.38471,-2.287806,-8.372446,-5.822672,-6.464002,-6.976027,-1.633597,-1.353885,-7.404952,0.2721733,-12.6288,0.1913311,-10.08329,-8.772017,-14.61516,-4.555008,-16.4242,-15.93341,-11.06147,-8.532481,-4.370966,-7.274015,-8.660362,-8.723433,-3.765905,-2.001285,0.8298781,-2.144678,-6.526799,-6.430646,-3.559314,-8.331717,18.38716,11.06439,5.302962,6.824769,8.377914,5.781861,Gloucester County,New Jer
34017,Hudson County,NJ,34017,1,-3.423869,-10.58538,-10.65594,-4.573297,-15.16004,-12.09082,-8.127127,-6.107526,-8.691072,-1.321674,-10.4976,-5.307872,-8.458927,-18.18076,-9.704671,-9.037663,-7.873337,-0.212725,-12.22796,-8.498075,-4.42522,0.5005164,-7.415516,-6.282011,-1.782923,-1.511148,-9.368173,-6.587436,-3.673475,-5.009921,-1.349366,-7.986291,1.114933,-4.22543,-9.340099,-12.09083,-6.697014,-10.10564,-3.817279,-4.29459,-3.813393,-0.651656,-3.85199,-8.486381,-2.285798,-17.19929,-10.21143,-13.35469,0.4419432,-9.261867,-1.409867,-7.095927,-4.891641,-5.936687,-6.898227,0.2660182,-0.0911032,-5.057537,0.4073689,-12.42959,1.115458,-10.48087,-7.134311,-13.0345,-4.028372,-20.99269,-18.88921,-9.198996,-8.568234,-4.217959,-6.089999,-8.899702,-7.443526,-2.412932,-0.6551099,2.199759,-1.957728,-5.984535,-5.965074,-3.05998,-6.724708,29.41039,14.44183,5.54807,7.456455,8.797568,5.902454,Hudson County,New Jer
34019,Hunterdon County,NJ,34019,1,-4.15856,-14.14502,-11.7052,-7.271862,-16.08023,-14.56593,-10.43696,-8.03608,-10.87033,-3.107367,-8.350917,-5.869421,-9.82504,-17.86088,-10.76464,-10.14317,-7.992142,-0.2164518,-14.33235,-9.107003,-6.892133,0.4969771,-4.210647,-8.814838,-4.256665,-2.408073,-11.94982,-7.332648,-5.673089,-7.472857,-3.02823,-8.73051,-0.3047191,-6.696616,-11.6896,-13.75626,-13.5481,-5.643777,-6.004813,-5.394311,-4.430267,-2.574073,-5.007504,-11.13689,-4.586596,-13.92854,-14.4,-15.81096,-1.947448,-12.43327,-2.587914,-8.59328,-6.150821,-7.00786,-7.100358,-2.198926,-2.039033,-7.941022,0.2592798,-13.61148,-0.3324028,-11.92149,-9.614571,-14.94958,-4.379121,-13.14902,-15.30246,-10.3568,-8.116431,-3.320754,-7.022264,-8.427661,-8.54192,-3.520972,-2.293365,0.5333219,-2.109931,-8.402174,-7.244215,-4.646301,-9.229665,17.13402,10.5194,6.11613,7.10769,8.508683,6.806409,Hunterdon County,New Jer
34021,Mercer County,NJ,34021,1,-3.672775,-12.87747,-11.64227,-5.611741,-15.14215,-13.22,-9.140631,-7.666492,-8.820735,-2.403604,-9.086245,-5.645557,-10.60432,-18.29067,-10.1026,-9.665864,-8.322538,-0.2156292,-13.33644,-9.158557,-5.495115,0.4979325,-9.210305,-7.672321,-2.935932,-1.918776,-10.61586,-7.526524,-5.037278,-5.314593,-2.329729,-8.809985,0.2672813,-5.215668,-10.45594,-12.62922,-11.81503,-6.226432,-4.781002,-4.630714,-3.985356,-1.51226,-4.669491,-8.590218,-3.00171,-16.07828,-13.05253,-14.41612,-1.142716,-12.24541,-2.180986,-7.185193,-5.546884,-6.486518,-7.039092,-1.144268,-0.8480955,-5.533052,0.3165823,-12.57558,0.4575678,-9.478167,-8.183455,-13.57045,-4.394889,-15.66406,-12.84521,-13.35364,-8.515641,-3.861484,-7.217271,-8.650352,-7.91308,-3.326319,-1.755382,1.236113,-2.028987,-7.097715,-5.481322,-3.726616,-7.79521,19.60397,11.44528,5.864652,7.092208,8.393487,6.486767,Mercer County,New Jer
34023,Middlesex County,NJ,34023,1,-3.620656,-11.22289,-10.82814,-5.489382,-15.99087,-13.27541,-9.306472,-6.235244,-9.868547,-2.301941,-10.10478,-5.666718,-8.775216,-18.277,-8.908822,-9.948529,-8.911078,-0.2135942,-12.35551,-9.202266,-5.596498,0.4977666,-8.2248,-6.962666,-2.944439,-1.958785,-10.70494,-6.849552,-4.199482,-6.304219,-2.509777,-8.743129,0.371174,-5.157705,-9.37822,-12.32044,-9.757768,-8.434646,-4.620787,-4.551068,-3.993528,-1.825922,-4.695026,-8.706969,-2.427121,-16.3771,-10.18428,-14.52513,-0.6307417,-9.643091,-2.340183,-8.247286,-5.442797,-6.474996,-7.017339,-0.9671925,-0.8215335,-6.799506,0.3109621,-13.32933,0.4071872,-9.575919,-8.360586,-14.21664,-4.607581,-16.19758,-15.99552,-11.08378,-8.537839,-4.006279,-7.250138,-8.77143,-8.661366,-3.164563,-1.194229,1.42562,-2.120483,-7.134683,-5.667006,-3.608683,-7.815057,14.52473,11.45805,5.581884,7.090322,8.417747,6.346477,Middlesex County,New Jer
34025,Monmouth County,NJ,34025,1,-3.588362,-11.95747,-11.18907,-6.790513,-16.77894,-13.69903,-9.656369,-7.85489,-10.21193,-2.658645,-10.63222,-5.900784,-9.949375,-18.46636,-10.96237,-10.25779,-9.42795,-0.2147366,-13.2607,-9.602447,-6.302972,0.4958085,-9.191551,-8.205961,-3.331743,-2.088406,-11.33019,-7.706112,-4.781295,-6.786168,-2.921933,-9.490105,-0.1329015,-5.894665,-10.63348,-13.17036,-10.58337,-10.19674,-5.264239,-4.496943,-3.968927,-2.299358,-4.994875,-10.26515,-3.865661,-17.18322,-11.10375,-15.22987,-1.131024,-11.96856,-3.084293,-8.199198,-6.209128,-6.935539,-7.106736,-1.466441,-1.706777,-7.64424,0.2708106,-14.20891,0.0212846,-10.75131,-9.090183,-14.99798,-4.878818,-19.41034,-16.14721,-10.76839,-8.558353,-4.246896,-7.973446,-8.966639,-9.235808,-3.768578,-1.886693,0.9467593,-2.257356,-7.524539,-6.771036,-3.510661,-8.565586,11.90086,9.305991,5.388165,6.421034,8.587693,5.826179,Monmouth County,New Jer
34027,Morris County,NJ,34027,1,-3.782521,-12.48008,-11.53332,-5.761852,-16.44755,-13.78282,-9.732448,-7.993944,-10.30634,-2.695649,-11.67237,-5.842953,-9.535695,-17.73704,-10.58987,-10.06598,-8.603961,-0.2164187,-14.17666,-9.446167,-6.397566,0.4971484,-8.893211,-9.164544,-3.421783,-2.206875,-11.0576,-6.947501,-5.047977,-6.983098,-2.92033,-9.212479,-0.1768953,-6.002782,-10.99255,-13.78696,-10.95358,-9.825521,-5.421399,-4.779901,-4.142959,-2.277512,-4.979551,-10.12196,-3.879776,-15.58695,-12.61195,-15.32145,-1.251718,-11.76471,-2.987613,-8.699604,-5.575994,-6.960567,-7.117103,-1.671994,-1.457163,-8.158998,0.2806109,-11.30656,0.1327857,-12.20894,-9.161891,-15.02848,-4.999561,-15.07244,-16.49774,-12.70732,-8.486095,-4.167845,-7.61747,-8.577795,-8.73659,-3.650235,-1.760018,0.862016,-2.127784,-7.605528,-8.0771,-3.963217,-8.71521,13.62767,10.01886,5.442675,6.869553,8.520295,5.871173,Morris County,New Jer
34029,Ocean County,NJ,34029,1,-3.286146,-13.73134,-11.77425,-7.768608,-17.20995,-14.04297,-10.22692,-9.201479,-10.76351,-3.052152,-11.40359,-6.052697,-12.07804,-18.49091,-12.26221,-10.46597,-9.801088,-0.2163536,-15.39975,-9.838821,-6.742538,0.4952342,-13.26238,-10.22637,-3.698469,-2.309118,-11.64969,-7.975685,-6.112577,-7.624554,-3.285956,-10.27604,-0.5183482,-6.295648,-11.42266,-14.16961,-13.45054,-10.13752,-5.809653,-4.100225,-3.701985,-2.807237,-5.235909,-11.29772,-4.65334,-15.71915,-14.6326,-15.65583,-1.825982,-13.03262,-3.49872,-7.777534,-6.647023,-7.057834,-7.150291,-2.335735,-2.098093,-8.054595,0.2587091,-14.66383,-0.1726772,-11.95736,-9.443836,-15.18601,-4.878999,-23.54789,-16.68108,-13.10051,-8.479116,-3.998235,-8.494284,-9.083449,-9.698433,-4.060741,-2.316826,0.6170093,-2.361911,-7.898887,-7.727202,-3.268891,-9.072811,11.46083,9.708754,5.218004,5.690211,8.384598,5.591789,Ocean County,New Jer
34031,Passaic County,NJ,34031,1,-3.602288,-10.96117,-11.38043,-4.929938,-16.31816,-12.58854,-8.657909,-6.255354,-9.201015,-2.016786,-9.863935,-5.615812,-9.770038,-17.72086,-10.52892,-9.612906,-8.527027,-0.2160727,-13.58423,-9.13017,-5.282835,0.4981422,-9.269753,-7.901439,-2.243775,-1.83927,-9.671416,-7.150942,-4.464109,-5.068486,-1.87564,-7.822114,0.289104,-4.445816,-9.935963,-13.07287,-9.463731,-11.09288,-4.3451,-4.528159,-3.982568,-1.10709,-4.73932,-9.645352,-3.063401,-15.91455,-11.61918,-14.20473,-0.4657553,-11.35294,-2.256922,-7.424124,-5.33854,-6.727685,-7.041403,0.2524712,-0.2016856,-7.074453,0.3558563,-13.80714,0.696622,-11.74008,-7.982479,-12.08149,-4.367211,-16.09187,-18.03059,-11.64873,-8.537082,-4.376148,-6.960968,-8.695717,-8.241038,-2.801143,-1.202689,1.586079,-1.9581,-6.44596,-7.118284,-3.643851,-7.598585,15.9113,8.918938,5.331789,6.601907,8.705029,5.620973,Passaic County,New Jer
34033,Salem County,NJ,34033,1,-4.111876,-2.003237,-12.10615,-6.957877,-15.03372,-14.7354,-10.28164,-5.644908,-8.578902,-2.952553,-8.76364,-6.082688,-9.399731,-18.50211,-6.608771,-10.20133,-8.020991,-0.2165486,-13.31608,-9.285874,-7.040864,0.4889151,-3.47321,-5.754102,-4.377474,-2.437065,-10.96736,-7.650202,-4.593833,-5.701564,-3.186215,-10.44245,-0.3553284,-5.673959,-11.68985,-12.98889,-7.299785,-9.546176,-5.40108,-5.274924,-4.203164,-2.786562,-4.657088,-10.17553,-4.103325,-12.99342,-15.7597,-15.98282,-1.862302,-13.6907,-2.338956,-7.780458,-6.26174,-6.517775,-6.844462,-1.922405,-2.259787,-8.435129,0.2545441,-12.20015,-0.1199397,-7.949933,-9.844195,-15.75141,-4.294372,-13.82166,-15.78839,-12.22825,-8.31408,-4.545413,-7.24178,-8.635824,-8.84218,-3.593911,-2.45503,0.4618302,-2.278258,-7.288486,-4.847401,-2.99475,-9.151936,15.79714,11.08738,4.719521,6.713511,8.404926,5.340225,Salem County,New Jer
34035,Somerset County,NJ,34035,1,-3.814792,-11.95896,-11.37953,-6.203976,-16.19032,-13.65052,-9.680082,-6.467551,-10.24053,-2.68007,-9.476414,-5.742458,-9.514125,-18.03444,-5.757549,-10.0852,-8.505749,-0.2158501,-13.60031,-9.379242,-6.262438,0.4971896,-8.433264,-8.184438,-3.294583,-2.194766,-10.75018,-7.463212,-4.916839,-6.939032,-2.784024,-8.515848,-0.0394212,-5.242233,-10.78275,-13.48007,-10.35967,-7.022241,-5.191633,-4.835705,-4.159588,-2.211167,-4.951362,-8.211431,-3.679294,-15.54487,-11.78365,-15.20539,-1.228056,-10.78426,-2.568086,-8.806786,-5.84944,-6.771932,-7.098092,-1.654981,-1.393466,-6.775752,0.2993955,-13.65824,0.2074846,-10.85879,-9.047733,-14.85649,-4.840045,-15.05036,-14.47305,-9.803988,-8.479801,-3.79078,-7.618035,-8.602459,-8.866928,-3.676548,-1.99822,0.952893,-2.128503,-7.476043,-6.406692,-3.994071,-8.4851,16.02694,10.39202,5.701591,7.158243,8.427366,6.44707,Somerset County,New Jer
34037,Sussex County,NJ,34037,1,-4.041435,-14.25998,-11.7528,-7.892767,-16.26158,-14.68103,-10.98,-9.521894,-11.47281,-3.395425,-13.73495,-5.864572,-9.570704,-17.3409,-11.70371,-10.32938,-9.316963,-0.2166274,-14.54393,-9.718666,-7.41063,0.4968291,-12.50998,-11.44833,-4.313391,-2.466815,-12.4404,-7.917186,-6.206651,-7.737984,-3.415687,-10.63558,-0.5564053,-6.9117,-12.00755,-14.07871,-14.3318,-10.95198,-6.347898,-5.202595,-4.376722,-3.1203,-5.218266,-10.45612,-4.335419,-14.29881,-16.14742,-16.37443,-2.248935,-12.50313,-3.075062,-9.854616,-6.533175,-7.237978,-7.160393,-2.565423,-2.608357,-9.597142,0.2519745,-13.71848,-0.7821913,-13.96909,-10.18874,-15.9756,-5.256505,-13.59596,-15.93906,-12.78508,-8.24716,-4.526954,-8.666562,-8.457764,-9.006878,-3.95118,-2.38327,0.3009369,-1.927333,-8.507924,-9.443731,-4.436364,-9.763376,12.3776,9.020637,5.680845,6.374965,8.479038,6.110819,Sussex County,New Jer
34039,Union County,NJ,34039,1,-3.603144,-11.13282,-10.92303,-4.988922,-16.21054,-12.86362,-8.877294,-5.187894,-9.443656,-1.897176,-10.72472,-5.593616,-6.768147,-18.1139,-9.43777,-9.622889,-8.64917,-0.2148528,-12.75937,-9.039234,-5.359816,0.4981417,-6.435892,-6.118837,-2.512693,-1.740179,-10.1917,-6.529516,-4.018803,-5.800668,-2.104705,-8.657068,0.4645444,-4.784264,-9.921859,-12.97713,-8.35835,-9.488758,-4.510182,-4.544309,-3.982161,-1.422987,-4.576661,-8.314008,-2.869976,-16.21064,-10.60835,-14.29812,-0.1964765,-10.17101,-2.03488,-8.061041,-5.335595,-5.819153,-7.02022,-0.6086987,-0.3735778,-6.572474,0.3724249,-13.65306,0.6889881,-10.85905,-8.143726,-14.25476,-4.374753,-16.6521,-17.37066,-11.18822,-8.549888,-4.15035,-7.001931,-8.766989,-8.200993,-2.888999,-0.814824,1.75776,-2.032661,-6.713651,-5.562135,-3.379894,-7.631701,21.0274,11.82638,5.552094,7.11967,8.689437,5.866601,Union County,New Jer
34041,Warren County,NJ,34041,1,-4.042355,-13.55531,-11.75435,-6.540878,-15.60501,-14.38791,-10.21057,-5.27631,-10.80178,-3.130666,-10.3447,-5.879248,-8.678353,-17.46379,-11.10266,-9.995906,-6.5769,-0.2162144,-13.88736,-7.792768,-6.745964,0.4969794,-3.915612,-8.427638,-4.094332,-2.189722,-11.55547,-6.201818,-5.978208,-7.362156,-2.891122,-6.722629,-0.2406802,-6.253919,-11.50881,-13.41118,-13.62906,-7.762683,-5.747997,-5.195916,-4.358388,-2.235574,-3.410799,-10.98641,-4.580568,-13.92735,-15.44496,-15.66811,-1.816253,-12.60323,-2.132969,-8.979669,-4.903722,-6.933192,-6.739315,-1.891056,-1.619702,-8.847734,0.2692754,-13.11345,-0.5412,-13.26334,-9.452346,-15.11397,-4.924393,-12.92934,-15.57602,-11.55262,-8.11738,-4.361447,-6.784553,-8.310083,-8.037372,-3.276799,-2.299338,0.8528177,-2.147016,-8.230062,-8.16515,-4.432774,-9.084703,15.59001,10.54358,5.942568,6.895783,8.571508,6.745107,Warren County,New Jer
35001,Bernalillo County,NM,35001,1,-3.706293,-13.63853,-13.6103,-6.815185,-31.70556,-13.45423,-9.472754,-9.923483,-9.155984,-3.068211,-14.51167,-6.685749,-12.38911,-18.48789,-13.84375,-10.78467,-9.886324,-0.2170493,-27.31621,-9.496432,-8.918915,0.4968818,-10.35651,-6.830731,-3.616655,-2.240526,-12.64157,-8.284848,-6.706911,-6.947699,-3.273998,-9.680616,-0.2512113,-5.892585,-11.2533,-17.67919,-16.13963,-14.99086,-5.552104,-4.650371,-4.12515,-2.550682,-6.417151,-8.376551,-4.670575,-17.16216,-9.672318,-18.49022,-1.006297,-15.85386,-3.66316,-7.951377,-6.453298,-7.332105,-7.174898,-1.124628,-1.656993,-8.227592,0.2628624,-27.10555,-3.221564,-16.09024,-12.33551,-15.83987,-4.89256,-16.35103,-7.484972,-10.72007,-8.545309,-4.803036,-7.298696,-13.9715,-10.39826,-3.250967,-2.117557,0.9466567,-3.393149,-7.794269,-8.794382,-3.851498,-10.52861,28.03448,6.196145,2.698836,7.283397,8.684,6.073937,Bernalillo County,New Mex
35003,Catron County,NM,35003,4,-5.990602,-21.70473,-13.6103,-16.42117,-16.67942,-22.96383,-15.7136,-16.02823,-15.44643,-4.225297,-28.27935,-7.163968,-16.08794,-18.48789,-12.47904,-11.12368,-15.23418,-0.2170816,-14.96181,-10.24931,-13.15659,0.4966671,-11.42186,-30.69147,-14.84474,-2.701833,-18.76639,-9.740475,-9.500015,-13.37654,-8.849486,-16.53067,-3.671285,-13.15707,-18.92486,-14.75291,-20.21539,-21.34347,-12.30351,-8.684987,-6.338013,-10.27742,-7.068572,-14.27087,-7.392899,-19.6651,-22.03057,-22.25406,-7.030893,-15.91289,-6.828767,-14.52035,-7.660831,-7.53254,-7.195251,-7.829658,-9.40628,-15.20719,0.2203588,-15.74781,-9.623965,-19.84987,-16.06722,-22.31583,-6.33883,-18.62402,-15.91328,-11.13014,-8.56656,-7.697075,-14.38307,-14.0005,-11.40173,-9.115387,-3.497433,-2.888688,-4.738727,-17.1332,-15.64759,-10.82128,-15.38522,7.132917,5.830315,3.107157,4.31031,6.227178,4.646542,Catron County,New Mex
35005,Chaves County,NM,35005,2,-4.286734,-14.13224,-13.6103,-8.694527,-31.70556,-17.06801,-10.81926,-9.912964,-11.55243,-4.130602,-13.06835,-7.143249,-15.19209,-18.48789,-13.66478,-10.76918,-10.59858,-0.2170852,-27.31621,-10.05313,-7.425491,0.4968244,-11.10965,-10.81053,-9.383597,-2.57199,-12.12973,-9.400908,-7.509086,-7.879428,-3.618343,-11.2656,-2.116802,-6.658592,-12.76551,-15.56054,-14.32535,-14.21889,-6.424519,-5.613256,-4.634089,-2.724342,-6.888772,-9.147491,-5.357998,-14.83658,-16.14835,-16.37161,-2.421031,-15.66337,-3.576998,-10.673,-7.187204,-7.498805,-7.183071,-1.501727,-3.585117,-9.717313,0.2291485,-27.10555,-4.098464,-13.95439,-10.08881,-15.52092,-5.435301,-13.96146,-14.42293,-11.79505,-8.351787,-5.360416,-9.022497,-13.8827,-9.969823,-3.790364,-3.069832,-0.1771173,-4.322202,-10.97372,-10.03428,-4.850424,-9.64138,16.07215,6.202616,4.07228,5.753778,7.094445,4.877498,Chaves County,New Mex
35006,Cibola County,NM,35006,3,-4.537496,-16.97548,-13.6103,-12.91955,-16.47445,-18.0935,-12.18352,-11.27789,-12.80444,-4.640897,-20.14409,-7.069616,-15.65431,-18.48789,-12.2126,-10.88674,-11.42723,-0.2170711,-14.7568,-10.19439,-8.740162,0.4967104,-12.6135,-7.325742,-9.273051,-2.642843,-13.96695,-9.681167,-8.738916,-8.613309,-4.707847,-12.75993,-2.272727,-8.175215,-14.46494,-14.45512,-15.63083,-16.55587,-7.952934,-6.198748,-4.83911,-5.901613,-7.14981,-11.11154,-6.455583,-15.22444,-15.54013,-17.6767,-3.418025,-15.91223,-4.847338,-12.71074,-7.441433,-7.526541,-7.192697,-3.5582,-6.099489,-11.14112,0.2220992,-12.96071,-4.782011,-15.25977,-11.39531,-16.78686,-5.661387,-14.3445,-13.48097,-11.34808,-8.416266,-5.601293,-10.04936,-13.937,-11.69045,-4.610254,-3.139724,-0.7541544,-4.757979,-12.42803,-11.6262,-5.534273,-11.01459,6.498527,5.765704,2.970634,4.992254,6.935589,5.042297,Cibola County,New Mex
35007,Colfax County,NM,35007,3,-5.898637,-19.87166,-13.6103,-12.06371,-31.70556,-21.24131,-13.86228,-14.16543,-14.57945,-4.009478,-26.28612,-6.650786,-20.0972,-18.48789,-17.90415,-10.99649,-13.44414,-0.217048,-27.31621,-10.25344,-10.03959,0.4966696,-10.13911,-30.69147,-10.66569,-2.677075,-16.87762,-9.741302,-9.279199,-10.73295,-7.514197,-14.55491,-3.311298,-11.13868,-16.51537,-19.72744,-18.49658,-19.46158,-9.366964,-8.723115,-6.301099,-7.958086,-7.25037,-8.606741,-8.935016,-18.3673,-20.31599,-20.53878,-4.966179,-15.91151,-7.596765,-20.23173,-7.621456,-7.5362,-7.195231,-6.009654,-7.713243,-13.94015,0.2208968,-13.1913,-6.309824,-18.12761,-14.30201,-20.01499,-5.972018,-17.48015,-14.57808,-9.129165,-8.561599,-7.636085,-12.6422,-14.0005,-14.62906,-7.243759,-3.140367,-0.9946604,-4.69327,-14.72365,-13.89666,-8.186666,-11.03595,5.991844,5.372458,1.801095,5.099082,6.687322,4.54512,Colfax County,New Mex
